,PORT VALUE,10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ANET,AUDC,AZPN,BC,BCOR,BMS,BNCL,CAMP,CBPO,CCMP,EDR,ELS,ENTA,ESS,GOOG,HLF,HQH,IAC,MGPI,NTCT,NTES,NVDA,O,PLAB,PMX,PRGS,SRC,STMP,UTMD,VRSN,XRX,
,0.001290627,0.000273291,0.002435197,0.00164336,0.004996873,-0.000802612,0.000764453,0.000207026,0.002367593,0.001315847,0.00300892,0.000952282,0.004738476,0.000426356,0.000948322,0.002694833,-0.000100427,0.000640803,0.001106611,0.001624856,-0.001251064,0.000354138,0.001055558,0.001370177,0.000644082,-0.001451474,0.001828524,0.003883484,0.001014921,0.002541502,-0.001893484,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ANET,AUDC,AZPN,BC,BCOR,BMS,BNCL,CAMP,CBPO,CCMP,EDR,ELS,ENTA,ESS,GOOG,HLF,HQH,IAC,MGPI,NTCT,NTES,NVDA,O,PLAB,PMX,PRGS,SRC,STMP,UTMD,VRSN,XRX,
,5.20872E-05,2.56174E-05,2.75724E-05,5.14838E-05,5.31669E-05,3.87402E-05,2.13329E-05,2.76864E-06,7.17073E-05,7.28652E-05,6.87238E-05,6.12951E-05,2.38396E-05,0.000124225,5.843E-05,3.41602E-05,6.25537E-05,2.38318E-05,8.9512E-06,2.60715E-05,6.68337E-05,8.32591E-05,8.05453E-05,5.99744E-05,5.60431E-06,1.11191E-05,4.70962E-05,4.80439E-05,3.80296E-05,3.81441E-05,5.01937E-05,
,0.000202426,3.39304E-05,0.000130246,0.000102066,0.0002014,7.43171E-05,6.03323E-05,0.000128255,0.000160694,0.000199106,3.7667E-05,2.50449E-05,0.000130709,5.843E-05,0.000259725,6.626E-05,0.000128839,0.000136553,6.89804E-05,0.00010476,0.000172861,0.000254046,3.3494E-05,0.000153508,-4.43101E-06,0.000133845,1.53281E-05,0.000157434,0.00010591,0.00015385,0.000104682,
,7.23012E-05,7.90093E-06,5.58192E-05,3.76857E-05,1.38259E-05,3.64581E-06,-6.93348E-06,2.13671E-05,6.17187E-05,6.45207E-05,1.93726E-05,6.67648E-06,4.84905E-05,3.41602E-05,6.626E-05,0.000255543,3.76873E-05,4.14057E-05,5.78813E-05,4.68296E-05,5.5822E-05,8.66189E-05,3.10046E-05,2.62504E-05,-8.91365E-06,2.00519E-05,4.14837E-05,6.94886E-05,3.32822E-05,4.0667E-05,4.37306E-05,
,0.000114644,5.17442E-05,7.69104E-05,9.71262E-05,0.000116475,6.23012E-05,5.89878E-05,7.60408E-05,8.32195E-05,0.000134568,3.42069E-05,2.46429E-05,0.000118808,6.25537E-05,0.000128839,3.76873E-05,0.000162905,8.93842E-05,5.41658E-05,7.4021E-05,0.000123485,0.000173762,4.72481E-05,0.000122431,3.32029E-06,5.41588E-05,2.18666E-05,0.000121852,7.63051E-05,8.49401E-05,0.000102777,
,0.000206813,3.55496E-05,0.000119299,9.51812E-05,0.00013144,3.85089E-05,4.40268E-05,0.000150034,0.000114684,0.000120083,-1.50698E-05,4.93121E-06,6.5367E-05,2.38318E-05,0.000136553,4.14057E-05,8.93842E-05,0.00056258,0.00014153,7.82094E-05,0.000104133,0.00019739,-1.3639E-05,4.43882E-05,1.35994E-06,0.00014138,2.18039E-05,0.000123786,9.21416E-05,0.000129198,6.08027E-05,
,0.000101327,-7.6526E-06,5.31685E-05,-7.85546E-06,0.000149469,-1.07099E-05,5.33717E-05,5.35491E-05,0.000129425,4.24941E-05,3.25696E-05,1.43768E-06,-2.48878E-05,8.9512E-06,6.89804E-05,5.78813E-05,5.41658E-05,0.00014153,0.000626579,8.07774E-05,1.18814E-06,0.000139241,3.71114E-05,-5.66159E-06,-1.79216E-06,0.00017089,1.52784E-05,9.70486E-05,8.36891E-05,6.14146E-05,0.000114987,
,0.00013726,5.66797E-05,7.16866E-05,5.31E-05,6.58618E-05,3.25499E-05,3.79668E-05,0.000129853,-3.43969E-06,7.9757E-05,2.24515E-05,2.41826E-06,8.31136E-05,2.60715E-05,0.00010476,4.68296E-05,7.4021E-05,7.82094E-05,8.07774E-05,0.000188383,0.000102057,0.000140975,2.37914E-05,8.53704E-05,4.81768E-06,0.000118624,2.22499E-05,7.7199E-05,6.10614E-05,6.28437E-05,7.18526E-05,
,0.000215769,4.39107E-05,7.32577E-05,9.54104E-05,9.19738E-05,6.33775E-05,2.37578E-05,8.37083E-05,0.000123555,0.000143646,6.47896E-05,3.62756E-05,0.000161457,6.68337E-05,0.000172861,5.5822E-05,0.000123485,0.000104133,1.18814E-06,0.000102057,0.000427954,0.000195037,3.49472E-05,0.000109863,-8.62348E-06,4.95025E-05,1.95313E-05,0.000148212,6.3631E-05,0.000107786,0.000121713,
,0.000338492,0.000105317,0.000190399,0.000132116,0.000219524,8.97896E-05,7.47928E-05,0.000163609,0.00015351,0.000323627,3.94433E-05,4.72824E-05,0.000202201,8.32591E-05,0.000254046,8.66189E-05,0.000173762,0.00019739,0.000139241,0.000140975,0.000195037,0.000501588,5.87161E-05,0.000245011,-2.75665E-06,0.000207523,2.47363E-05,0.000231512,0.000115515,0.000192398,0.000132706,
,1.49351E-05,6.05792E-06,3.30036E-05,2.34752E-05,4.40455E-05,2.8209E-05,1.16355E-05,-2.88581E-05,3.75182E-05,5.47531E-05,7.29207E-05,5.33112E-05,-2.97043E-07,8.05453E-05,3.3494E-05,3.10046E-05,4.72481E-05,-1.3639E-05,3.71114E-05,2.37914E-05,3.49472E-05,5.87161E-05,0.000111653,5.71492E-05,2.88401E-06,2.18808E-05,5.67336E-05,6.26502E-05,2.80759E-05,1.72494E-05,3.61887E-05,
,0.000207342,9.71086E-05,9.76591E-05,0.00013218,0.000109081,8.27729E-05,0.000113279,0.000117277,0.000119101,0.00028738,3.05301E-05,2.66609E-05,0.000135825,5.99744E-05,0.000153508,2.62504E-05,0.000122431,4.43882E-05,-5.66159E-06,8.53704E-05,0.000109863,0.000245011,5.71492E-05,0.000571657,-1.56616E-05,5.67295E-05,2.40713E-05,0.000142358,8.62099E-05,9.18556E-05,0.000129211,
,2.14501E-06,-1.46041E-06,-5.65205E-06,-1.51461E-06,-4.49044E-06,-5.79579E-07,8.31567E-06,4.61467E-06,8.35657E-07,-1.05389E-05,6.70197E-06,3.98767E-06,-1.25169E-05,5.60431E-06,-4.43101E-06,-8.91365E-06,3.32029E-06,1.35994E-06,-1.79216E-06,4.81768E-06,-8.62348E-06,-2.75665E-06,2.88401E-06,-1.56616E-05,1.89336E-05,-1.7192E-05,3.68851E-06,-1.25826E-05,4.57304E-06,-4.24523E-06,-5.70608E-06,
,0.000142719,1.46811E-05,0.000128036,7.94075E-05,8.85479E-05,3.02562E-05,6.27225E-05,0.000295145,8.91659E-05,0.000122313,4.43555E-05,8.46865E-06,8.43271E-05,1.11191E-05,0.000133845,2.00519E-05,5.41588E-05,0.00014138,0.00017089,0.000118624,4.95025E-05,0.000207523,2.18808E-05,5.67295E-05,-1.7192E-05,0.000769436,-3.07615E-05,0.000144249,9.80238E-05,0.000132633,4.841E-05,
,5.11002E-05,2.65443E-05,1.97794E-05,1.19591E-05,1.54731E-05,1.10779E-05,1.30669E-05,-3.03768E-05,1.83527E-06,2.13318E-05,2.15427E-05,1.76638E-05,3.08981E-05,4.70962E-05,1.53281E-05,4.14837E-05,2.18666E-05,2.18039E-05,1.52784E-05,2.22499E-05,1.95313E-05,2.47363E-05,5.67336E-05,2.40713E-05,3.68851E-06,-3.07615E-05,0.000111835,2.49978E-05,2.16686E-05,7.97868E-06,-5.28618E-06,
,0.000275397,2.77637E-05,0.00011713,0.000111226,0.000190025,8.10954E-05,6.73428E-05,6.37026E-05,0.000110405,0.000146295,7.43344E-05,5.18003E-05,8.00293E-05,4.80439E-05,0.000157434,6.94886E-05,0.000121852,0.000123786,9.70486E-05,7.7199E-05,0.000148212,0.000231512,6.26502E-05,0.000142358,-1.25826E-05,0.000144249,2.49978E-05,0.000564481,0.000173947,9.1994E-05,9.49765E-05,
,0.000119179,5.81378E-06,7.52567E-05,6.69528E-05,0.000172692,3.17334E-05,9.74496E-05,0.000106329,0.00019542,8.88551E-05,3.95877E-05,1.48862E-05,8.10896E-05,3.80296E-05,0.00010591,3.32822E-05,7.63051E-05,9.21416E-05,8.36891E-05,6.10614E-05,6.3631E-05,0.000115515,2.80759E-05,8.62099E-05,4.57304E-06,9.80238E-05,2.16686E-05,0.000173947,0.000351211,7.32044E-05,7.8539E-05,
,0.00013036,1.04524E-05,0.000106431,0.000100046,0.00010839,3.95558E-05,3.10011E-05,0.000126745,0.000116639,0.000160687,2.06342E-05,1.27659E-05,0.000101367,3.81441E-05,0.00015385,4.0667E-05,8.49401E-05,0.000129198,6.14146E-05,6.28437E-05,0.000107786,0.000192398,1.72494E-05,9.18556E-05,-4.24523E-06,0.000132633,7.97868E-06,9.1994E-05,7.32044E-05,0.000153545,7.12137E-05,
,0.000131456,3.17762E-05,7.32385E-05,0.00011551,0.000122263,5.71297E-05,5.25358E-05,1.53392E-05,3.61424E-05,9.05857E-05,4.5317E-05,2.44508E-05,6.08936E-05,5.01937E-05,0.000104682,4.37306E-05,0.000102777,6.08027E-05,0.000114987,7.18526E-05,0.000121713,0.000132706,3.61887E-05,0.000129211,-5.70608E-06,4.841E-05,-5.28618E-06,9.49765E-05,7.8539E-05,7.12137E-05,0.000362851,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ANET,AUDC,AZPN,BC,BCOR,BMS,BNCL,CAMP,CBPO,CCMP,EDR,ELS,ENTA,ESS,GOOG,HLF,HQH,IAC,MGPI,NTCT,NTES,NVDA,O,PLAB,PMX,PRGS,SRC,STMP,UTMD,VRSN,XRX,
Weights,0,0.068283052,0,0.021854876,0,0.06926828,0.058231151,0.026178094,0.010083373,0,0.067491296,0.094937503,0.020027398,0.050126128,0,0.062208452,0.01353087,0.010665625,0.028166386,0.033547334,0.000346476,0,0.067765115,0,0.135711247,0.004503361,0.087315641,0,0.017218731,0.032204431,0.02033519,1.00000001
Value,0,688.9759901,0,220.5157013,0,698.9169449,587.5523181,264.136964,101.7412339,0,680.9871804,957.9194009,202.0764479,505.7726311,0,627.6832855,136.5264814,107.6161568,284.1988341,338.4925992,3.495938548,0,683.7500084,0,1369.326486,45.43891683,881.0148211,0,173.7369917,324.9427061,205.1820624,
Price,274.3099976,7.840000153,98.72000122,67.43000031,38.29999924,41.85599899,16.32500076,23.97999954,101.0999985,115.0100021,41.4598999,92.65000153,122.0350037,233.9700012,1198.331055,53.86000061,22.59620094,155.0899963,92.30999756,31.14999962,267.5400085,251.6900024,54.70000076,8.600000381,11.64999962,39.74000168,8.154999733,274.2000122,97.59999847,149.5399933,25.10000038,
ADJ SHARES,0,88,0,3,0,17,36,11,1,0,16,10,2,2,0,12,6,1,3,11,0,0,12,0,118,1,108,0,2,2,8,
ADJ VALUE,0,689.9200134,0,202.2900009,0,711.5519829,587.7000275,263.779995,101.0999985,0,663.3583984,926.5000153,244.0700073,467.9400024,0,646.3200073,135.5772057,155.0899963,276.9299927,342.6499958,0,0,656.4000092,0,1374.699955,39.74000168,880.7399712,0,195.1999969,299.0799866,200.8000031,10061.43756
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
return,0.001113786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variance,3.0266E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stdev,0.005501451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
